,Artist
11140,Liana Flores
11141,"Liang, Ronnie"
11142,Lianne La Havas
11143,LIBERATO
11144,"Libertines, The"
11145,Liberty X
11146,Libianca
11147,"Libranda, Michael Dutchi"
11148,Lich King
11149,LIDA
11150,Lido
11151,"Lieb, Eli"
11152,"Life Divided, A"
11153,Lifehouse
11154,Life Of Agony
11155,Life Of Dillon
11156,Lifer
11157,Ligabue
11158,Light
11159,"Lightfoot, Gordon"
11160,Lighthouse Family
11161,"Lightman, Toby"
11162,"Lightning Seeds, The"
11163,"Lightning Thief Cast, The"
11164,Lights
11165,LightSkinKeisha
11166,LIGHTSUM
11167,"Light The Heat, The"
11168,Light The Torch
11169,Light Up The Sky
11170,Lightworker
11171,Liilz
11172,Lijpe
11173,Like A Storm
11174,Like Mike
11175,Like Moths To Flames
11176,Like Pacific
11177,"Like, The"
11178,LikyBo
11179,Lil 2z
11180,lil aaron
11181,Lila Downs
11182,Lila Iké
11183,Lila McCann
11184,Lilas Ikuta
11185,Lil Baby
11186,Lil Barnacle
11187,Lil Berete
11188,Lil Bibby
11189,Lil Blurry
11190,Lil Boom
11191,Lil Boosie
11192,lilbootycall
11193,Lil' Bow Wow
11194,Lil B
11195,lilbubblegum
11196,LiL CaKe
11197,Lil' Corey
11198,Lil Cuete
11199,lil darkie
11200,Lil Debbie
11201,Lil Dicky
11202,Lil Donald
11203,Lil Double 0
11204,LILDRUGHILL
11205,Lil Durk
11206,LIL DUSTY G
11207,Lil Duval
11208,Lil Eazzyy
11209,Lil' Eddie
11210,Lil' Flip
11211,Lil Gnar
11212,Lil Gotit
11213,Lil Happy Lil Sad
11214,Lil' Jay
11215,Lil Jon
11216,Lil Jon & The East Side Boyz
11217,Lil Kayla
11218,Lil Keed
11219,Lil' Keke
11220,Lil Kesh
11221,Lil' Kim
11222,Lil Kleine
11223,lil krystalll
11224,Lil Lano
11225,Lilla Vargen
11226,Lillian Hepler
11227,Lillix
11228,Lil Loaded
11229,Lil Lotus
11230,Lilly Wood & The Prick
11231,Lil Mabu
11232,Lil Macks
11233,Lil Mama
11234,Lil Maru
11235,LIL MAYO
11236,Lil' Mo
11237,Lil Morty
11238,Lil Mosey
11239,Lil Mouse
11240,Lil Nas X
11241,LIL NIX
11242,Lil' O
11243,Lil Peep
11244,Lil Pete
11245,Lil Phag
11246,Lil' Phat
11247,Lil Poppa
11248,Lil Pump
11249,Lil Reese
11250,Lil Revive
11251,Lil Rob
11252,Lil Scrappy
11253,Lil Seeto
11254,Lil Shordie Scott
11255,Lil Skies
11256,Lil Snupe
11257,lilspirit
11258,Lil Supa
11259,Lil Tecca
11260,Lil Tjay
11261,Lil Toe
11262,Lil Tracy
11263,Lil' Troy
11264,Lil Tweety
11265,Lil Twist
11266,Lil Ugly Mane
11267,Lil Uzi Vert
11268,Lil Vinceyy
11269,Lil Wayne
11270,Lil Wil
11271,Lil' Wyte
11272,Lil Xan
11273,Lil Xtra
11274,Lil XXEL
11275,Lil Yachty
11276,Lily Allen
11277,"Lily, Amelia"
11278,Lilyisthatyou
11279,Lily Kershaw
11280,Lily Lane
11281,Lily Meola
11282,Lily Moore
11283,LilyPichu
11284,Lily Rose
11285,Lily-Rose Depp
11286,Lil' Zane
11287,Lil Zay Osama
11288,Lil Zey
11289,"Lima, Gusttavo"
11290,Limahl
11291,"Limba, The"
11292,Limbo
11293,Lime Cordiale
11294,"Lim, Jireh"
11295,"Limousines, The"
11296,Limp Bizkit
11297,L'Impératrice
11298,Lina Maly
11299,Lincoln
11300,Lincoln Brewster
11301,"Linda Lindas, The"
11302,Linda Ronstadt
11303,Lindemann
11304,"Lindemann, Maggie"
11305,Lindsay Ell
11306,Lindsay Lohan
11307,Lindsay Pagano
11308,Lindsey Buckingham
11309,Lindsey Haun
11310,Lindsey Stirling
11311,"Lines, Aaron"
11312,Linked Horizon
11313,Linkin Park
11314,"Linley, Will"
11315,Lin-Manuel Miranda
11316,Linneah
11317,Lion Babe
11318,Lionel Richie
11319,Lionheart
11320,"Lipa, Dua"
11321,"Lipps, Inc."
11322,Liquideep
11323,Liquido
11324,LiSA
11325,LISA
11326,Lisa Cimorelli
11327,Lisa Hannigan
11328,Lisa 'Left Eye' Lopes
11329,Lisa Lisa & Cult Jam
11330,Lisa Loeb
11331,Lisa Maffia
11332,Lisa Marie Presley
11333,Lisa Mitchell
11334,Lisandro Cuxi
11335,Lisa Stansfield
11336,Lisi
11337,Lissie
11338,Listener
11339,Lit
11340,Lita Ford
11341,Litany
11342,LIT killah
11343,Little BIG
11344,Little Big Town
11345,Little Boots
11346,Little Comets
11347,Little Dragon
11348,Little Eva
11349,Little Feat
11350,Little Green Cars
11351,Little Hurt
11352,Little Man Tate
11353,Little May
11354,Little Mix
11355,Little Nikki
11356,Little Richard
11357,Little River Band
11358,Little Sea
11359,Little Simz
11360,Little Texas
11361,Little T & One Track Mike
11362,Little Voice Cast
11363,"Little Willies, The"
11364,"Littrell, Brian"
11365,liv
11366,Livaï
11367,Liv Dawson
11368,Live
11369,Live Lounge Allstars
11370,Live My Last
11371,LiveonRelease
11372,Living Colour
11373,"Living End, The"
11374,Living Legends
11375,Livingston
11376,"Living Tombstone, The"
11377,"Liv, Kwamie"
11378,Livvi Franc
11379,Liza Anne
11380,Liza Minnelli
11381,"Lizarraga, Chuy"
11382,LIZ
11383,LIZER
11384,Liz Huett
11385,Liz Lawrence
11386,Lizogub (Лизогуб)
11387,Liz Phair
11388,lizzka (лиззка)
11389,Lizzo
11390,Lizz Wright
11391,Lizzy Borden
11392,Lizzy McAlpine
11393,"Ljanmi, Brzo Trči"
11394,LL Cool J
11395,Lloyd
11396,Lloyd Banks
11397,"Lloyd, Cher"
11398,Lloyd Cole
11399,"Lloyd, Dennis"
11400,LMB DG
11401,LMFAO
11402,LMNT
11403,"Loaiza, Kim"
11404,Loathe
11405,Lobby Boyz
11406,Lobo
11407,LOBODA
11408,"Lob, Roman"
11409,Local H
11410,Local Natives
11411,LoCash Cowboys
11412,Loch Lomond
11413,"Locke, Kimberley"
11414,Locket
11415,"Lockett, Billy"
11416,Lock Up
11417,Loco
11418,LocoCity
11419,Loco Escrito
11420,Lo-Fang
11421,Logan Halstead
11422,Logan Henderson
11423,"Logan, Johnny"
11424,Logan Michael
11425,Logan Mize
11426,Logan Paul
11427,"Loggins, Kenny"
11428,Loggins & Messina
11429,Logic
11430,"Log, Jósean"
11431,"Lohan, Ali"
11432,Loick Essien
11433,Loïc Nottet
11434,Lojay
11435,Lo ki
11436,Lola Amour
11437,Lola Blanc
11438,Lola Brooke
11439,Lola Indigo
11440,Lola Marsh
11441,Lola Monroe
11442,Lola Ray
11443,Lolawolf
11444,Lola Young
11445,Lo & Leduc
11446,Lollipop Lust Kill
11447,LØLØ
11448,LOLO
11449,Lolo Zouaï
11450,"Lombardi, Pietro"
11451,Lomelda
11452,Lomepal
11453,Lo Moon
11454,Łona i Webber
11455,Londonbeat
11456,London Grammar
11457,"London, Julie"
11458,"London, Oli"
11459,London On Da Track
11460,"London, Theophilus"
11461,"Londra, Paulo"
11462,Londynn B
11463,"Lone Bellow, The"
11464,Lonely God
11465,Lonely Guest
11466,"Lonely Island, The"
11467,lonelyrari
11468,Lonely The Brave
11469,Lonepsi
11470,Lonestar
11471,L'One
11472,"Longest Johns, The"
11473,"Longo, Cody"
11474,"Longshot, The"
11475,Longus Mongus
11476,Lonr.
11477,"Lonsdale, Keiynan"
11478,Lontalius
11479,Looking Glass
11480,Loon
11481,Loona
11482,Loonie
11483,LOONY
11484,"Loops, Jeremy"
11485,Loose Ends
11486,Loote
11487,"Lopez, Jennifer"
11488,"Lopez, Sasha"
11489,Loqiemean
11490,Lorde
11491,Lord Esperanza
11492,Lord Huron
11493,Lordi
11494,Lord Of The Lost
11495,Lord Siva
11496,Lords Of The Underground
11497,L'Or Du Commun
11498,Loredana
11499,Loreen
11500,Loreena McKennitt
11501,LØREN
11502,Loren Gray
11503,Lorenzo
11504,Loretta Lynn
11505,Lori Martini
11506,Lori McKenna
11507,Lorna Shore
11508,Lorrie Morgan
11509,Lortex
11510,Los Ángeles Azules
11511,Los Bukis
11512,Los Cadetes De Linares
11513,Los Campesinos!
11514,Los Del Rio
11515,Los Dos Carnales
11516,Los Enanitos Verdes
11517,Los Invasores De Nuevo Leon
11518,Loski
11519,Los Lobos
11520,Los Lonely Boys
11521,Los Plebes Del Rancho De Ariel Camacho
11522,Los Primos Del Este
11523,Los Retros
11524,Lostboi Lino
11525,Lostboycrow
11526,Lost Boyz
11527,Lost Dog Street Band
11528,Lost Frequencies
11529,Lost Kings
11530,Lostprophets
11531,Lost Sky
11532,Lost Society
11533,"Lost Trailers, The"
11534,Los Tucanes De Tijuana
11535,"Lot Like Birds, A"
11536,LOTTE
11537,Lotto Boyzz
11538,"Lott, Pixie"
11539,Lotus Eater
11540,Louane
11541,Lou Bega
11542,Loud Luxury
11543,Loudness
11544,Loudon Wainwright III
11545,Lou Gramm
11546,Louie Duffelbags
11547,Louisa Johnson
11548,Louis Armstrong
11549,Louisa Wendorff
11550,"Louise, Emma"
11551,Louis Prima
11552,Louis The Child
11553,Louis Theroux
11554,Louis Tomlinson
11555,Louis Villain
11556,Louis XIV
11557,LouiVos
11558,Lou Rawls
11559,Lou Reed
11560,Lous And The Yakuza
11561,"Lou, Tobi"
11562,Louyah
11563,Lov1
11564,LOVA
11565,Lovage
11566,"Lovato, Demi"
11567,Love
11568,Loveable Rogues
11569,Love Affair
11570,Love And Death
11571,Love And Theft
11572,"Love, Courtney"
11573,"Love, Darlene"
11574,Love Dollhouse
11575,Lovedrug
11576,Lovehammers
11577,Love Harder
11578,LoveHateHero
11579,Lovejoy
11580,LoveLeo
11581,Loveless
11582,"Loveless, Patty"
11583,lovelytheband
11584,Lovelyz
11585,"Lovemakers, The"
11586,LoveRance
11587,Loverboy
11588,"Love, Rico"
11589,Love & The Outcome
11590,"Love, Toby"
11591,LovHer
11592,Loving
11593,Loving Caliber
11594,"Lovin' Spoonful, The"
11595,LOVV66
11596,Low
11597,"Low Anthem, The"
11598,Lowborn
11599,"Lowdown Drifters, The"
11600,"Lowe, Nick"
11601,Lower Dens
11602,Lower Than Atlantis
11603,"Lowery, Clint"
11604,Lowkey
11605,Low Level Flight
11606,LOWLIFE
11607,lowlow
11608,Low Millions
11609,"Lowndes, Jessica"
11610,Low Roar
11611,"Lowry, Witt"
11612,Lox Chatterbox
11613,"Lox, Mahogany"
11614,"Lox, The"
11615,"Loya, Tony"
11616,Loyle Carner
11617,Loza Alexander
11618,LPB Poody
11619,LP
11620,LPX
11621,LSD
11622,L.S. Dunes
11623,LSG
11624,LSP (ЛСП)
11625,L.T.D.
11626,Lu
11627,Luan Santana
11628,Luca Brasi
11629,Luca Fogale
11630,Luca Hänni
11631,Lucas Coly
11632,Lucas DiPasquale
11633,Lucas Estrada
11634,"Lucas, Joyner"
11635,Lucas Lucco
11636,Lucas & Steve
11637,LUCAVEROS
11638,Lucenzo
11639,Lucero
11640,Luchè
11641,Luci4
11642,Luciana Zogbi
11643,"Luciani, Clara"
11644,Luciano
11645,Lucidious
11646,Lucie Silvas
11647,Lucinda Williams
11648,Lucio101
11649,Lucius
11650,LUCKI
11651,Luck Ra
11652,Lucky Boys Confusion
11653,Lucky Daye
11654,Lucky Dube
11655,Lucky Rose
11656,LUCY
11657,Lucy Angel
11658,Lucy Dacus
11659,Lucy Hale
11660,Lucy Pearl
11661,Lucy Rose
11662,Lucy Spraggan
11663,Lucy Woodward
11664,Ludacris
11665,Lud Foe
11666,Ludmilla
11667,Ludo
11668,"Ludwig, Alexander"
11669,"Lueders, Carson"
11670,Lufthaus
11671,"Luh, Derek"
11672,Luh Kel
11673,Luh Soldier
11674,Luh Tyler
11675,Luidji
11676,Luísa Sonza
11677,Luis Coronel
11678,Luis Fonsi
11679,Luis Miguel
11680,Luis R Conriquez
11681,Lujipeka
11682,LU KALA
11683,Lukas Graham
11684,Lukas Leon
11685,Lukas Nelson & Promise Of The Real
11686,Luke Benward
11687,Luke Bryan
11688,Luke Chiang
11689,Luke Christopher
11690,Luke Combs
11691,Luke Evans
11692,Luke Friend
11693,Luke Grimes
11694,Luke Hemmings
11695,Luke James
11696,Luke Sital-Singh
11697,lullaboy
11698,LULLANAS
11699,Lulu
11700,Lulu And The Lampshades
11701,LUME
11702,Lumi Athena
11703,Lumidee
11704,"Lumineers, The"
11705,LUMP
11706,Luna
11707,LUNA
11708,Lunar Vacation
11709,Luna Shadows
11710,Lunatic
11711,Lunay
11712,Luna (Луна)
11713,LunchMoney Lewis
11714,Lund
11715,"Lund, Corb"
11716,"Lundell, Joakim"
11717,"Lundvik, John"
11718,Lune
11719,Luniz
11720,Lupe Fiasco
11721,Luscious Jackson
11722,Lush
11723,Lusia Chebotina (Люся Чеботина)
11724,Lustra
11725,"Lustre, Nadine"
11726,Lute
11727,Luther
11728,Luther Barnes
11729,Luther Vandross
11730,LuvBug
11731,Luv Resval
11732,Lux Courageous
11733,Luz
11734,LVBEL C5
11735,LVL1
11736,LVLY
11737,LVNDSCAPE
11738,LX
11739,Lx24
11740,LXNER
11741,Lxst
11742,Lyanno
11743,Lydia
11744,Lydia Denker
11745,Lydia Laird
11746,Lydia Liza
11747,Lyfe Jennings
11748,Lykke Li
11749,"Lylas, The"
11750,Lyle Lovett
11751,Lyna Mahyem
11752,"Lynch, Avery"
11753,"Lynch, Dustin"
11754,Lynch Mob
11755,"Lynch, Ross"
11756,"Lynch, Stephen"
11757,Lynda
11758,Lyn Lapid
11759,Lynn Anderson
11760,"Lynn, Cheryl"
11761,"Lynne, Jeff"
11762,"Lynne, Shelby"
11763,"Lynn, Maria"
11764,"Lynn, Vera"
11765,"Lynott, Phil"
11766,Lynyrd Skynyrd
11767,Lyodra
11768,Lyrica Anderson
11769,Lyriel
11770,"Lystell, Anders"
11771,Lyta
11772,"Lyttle, Kevin"
11773,M¥SS KETA
11774,M-22
11775,M24
11776,M2M
11777,M83
11778,Maan
11779,"Maan, Amrit"
11780,Mabel
11781,Mabel Matiz
11782,Mabes
11783,"Mabey, Stephanie"
11784,Macabre
11785,MACAN
11786,"Mac, Annah"
11787,"Macatuno, Jem"
11788,Mac Ayres
11789,"Maccabees, The"
11790,"MacColl, Kirsty"
11791,Mac Davis
11792,Mac DeMarco
11793,"Macdonald, Amy"
11794,"MacDonald, Grant"
11795,"MacDonald, Tom"
11796,Mac Dre
11797,MACE
11798,Machete Empire Records
11799,Machinae Supremacy
11800,Machine Gun Kelly
11801,Machine Head
11802,machineheart
11803,Mack 10
11804,"Mackampa, Jordan"
11805,Mack Brock
11806,"Mack, Craig"
11807,MacKenzie Bourg
11808,MacKenzie Porter
11809,Mackenzie Ziegler
11810,Macklemore
11811,Mack Maine
11812,Mackned
11813,"Mack, Ryan"
11814,Mack Wilds
11815,Macky
11816,"Maclean, Dara"
11817,Mac Lethal
11818,Mac Mafia
11819,Mac McAnally
11820,Mac Miller
11821,"MacPherson, Sam"
11822,Mac Powell
11823,Macseal
11824,Mac Tyer
11825,Macy Gray
11826,Macy Kate
11827,Madalen Duke
11828,Madame
11829,Madame Macabre
11830,Madame Monsieur
11831,Madball
11832,Mad Caddies
11833,Madchild
11834,Mad Clip
11835,Madcon
11836,Madden
11837,"Madden Brothers, The"
11838,Maddie Poppe
11839,Maddie & Tae
11840,Maddie Zahm
11841,Maddi Jane
11842,Madds Buckley
11843,Made In Heights
11844,MadeinTYO
11845,"Madela, Jed"
11846,Madeleine Peyroux
11847,Madeline Juno
11848,Madeline Merlo
11849,Madeon
11850,Madi Diaz
11851,Madilyn Bailey
11852,Madilyn Paige
11853,Madina Lake
11854,Madison Avenue
11855,Madison Beer
11856,Madison Cunningham
11857,Madison Ryann Ward
11858,MadMan
11859,Madness
11860,Madonna
11861,"Madrid, Juliana"
11862,Madrugada
11863,Mad Season
11864,Madsen
11865,Mads Hansen
11866,Mads Langer
11867,Mad Tsai
11868,Mae
11869,"Maé, Christophe"
11870,"Mae, Clara"
11871,Maejor Ali
11872,"Maejor, Bei"
11873,Mae Muller
11874,"Mae, Ria"
11875,Maes
11876,Mae Stephens
11877,Maestro
11878,Maeta
11879,"Maffay, Peter"
11880,Mafikizolo
11881,"Magán, Juan"
11882,Magdalena Bay
11883,Maggie Eckford
11884,Maggie Lindemann
11885,Maggie Rogers
11886,Maggie Rose
11887,"Maggio, Veronica"
11888,MAGIC!
11889,Magic City Hippies
11890,"Magic Gang, The"
11891,"Magician, The"
11892,Magic Man
11893,"Magic Numbers, The"
11894,Magic System
11895,Magixx
11896,Magna-Fi
11897,"Magnetic Fields, The"
11898,Magnolia Park
11899,Magnum
11900,"Magnus, Gavin"
11901,Magnus Haven
11902,Mägo De Oz
11903,"Maguire, Clare"
11904,"Mahal, Deva"
11905,Mahalia
11906,Mahalini
11907,Mahen
11908,Maher Zain
11909,Mahmood
11910,Mahmut Orhan
11911,Mahogany Lox
11912,"Mahone, Austin"
11913,"Mahyem, Lyna"
11914,Maia Mitchell
11915,Maiara & Maraisa
11916,"Maidza, Tkay"
11917,"Mai, Ella"
11918,Maikel Delacalle
11919,Maine Mendoza
11920,"Maines, Natalie"
11921,"Maine, The"
11922,"Main Ingredient, The"
11923,Maino
11924,Mainstage Cartel
11925,Maisie Peters
11926,Maître Gims
11927,"Mai, Vanessa"
11928,MAJ
11929,MAJAN
11930,Maja Salvador
11931,Majestica
11932,Majical Cloudz
11933,Majid Jordan
11934,Majk
11935,Majoe
11936,MAJOR.
11937,Major Lazer
11938,Major League
11939,Major Nine
11940,Major SPZ
11941,Makar
11942,Makari
11943,MAKELOVE (МЭЙКЛАВ)
11944,Makeout
11945,Make Out Monday
11946,Make Them Suffer
11947,Maki
11948,"Makino, Nik"
11949,"Makki, Irfan"
11950,makko
11951,Mako
11952,Mako Road
11953,Mak Sauce
11954,Malaya Macaraeg
11955,Malbec (Мальбэк)
11956,Mal Blum
11957,"Malcolm, Ryan"
11958,"Malcolm, Steven"
11959,Maldita
11960,Maleek Berry
11961,Malevolence
11962,MALIA
11963,Malia Civetz
11964,"Mali, Alex"
11965,Maliibu Miitch
11966,Malik Montana
11967,Mali Music
11968,"Malinchak, Chris"
11969,Maliq & D'Essentials
11970,Mallary Hope
11971,Mallory Knox
11972,Mallrat
11973,"Malmsteen, Yngwie"
11974,"Malone, Bugzy"
11975,Małpa
11976,Malukah
11977,Maluma
11978,Malú
11979,Malu Trevejo
11980,"Maly, Lina"
11981,MAMADOL
11982,MAMAMOO
11983,MamaRika
11984,"Mamas And The Papas, The"
11985,MamboLosco
11986,"Mami, Paloma"
11987,Mamma Mia! Cast
11988,Mammoth WVH
11989,Maná
11990,Manafest
11991,"Manak, Jass"
11992,"Manaois, Tatiana"
11993,Manchester Orchestra
11994,"Mancuso, Rudy"
11995,Mandisa
11996,Mando Diao
11997,Mandolin Orange
11998,MandoPony
11999,"Mandrell, Barbara"
12000,Mandy Harvey
12001,Mandy Moore
12002,Månegarm
12003,Måneskin
12004,Manfred Mann
12005,Manfred Mann's Earth Band
12006,maNga
12007,"Mangan, Dan"
12008,"Mangeshkar, Lata"
12009,"Mangubat, Sam"
12010,"Manhattans, The"
12011,"Manhattan Transfer, The"
12012,Manic Drive
12013,Manic Street Preachers
12014,MANILA GREY
12015,"Manilow, Barry"
12016,Manimal
12017,Manizha
12018,Mankirt Aulakh
12019,Man Man
12020,MANN
12021,"Mann, Aimee"
12022,Mannarino
12023,"Mann, Chris"
12024,Mannequin Pussy
12025,Mannie Fresh
12026,"Manning, Caroline"
12027,"Mann, Tamela"
12028,"Manor, The"
12029,"Manos, Peter"
12030,Man Overboard
12031,Manowar
12032,Mansfield.TYA
12033,Mansionair
12034,mansionz
12035,Mansun
12036,Måns Zelmerlöw
12037,Manu Chao
12038,Manu Crooks
12039,Manuellsen
12040,Manuel Medrano
12041,Manuel Riva
12042,Manuel Turizo
12043,Manu Pilas
12044,"Man Who, The"
12045,MAN WITH A MISSION
12046,Mapei
12047,"Marais, Jonah"
12048,"Marano, Laura"
12049,Mara Sattei
12050,Marc Anthony
12051,Marc Broussard
12052,Marc Cohn
12053,Marc E. Bassy
12054,"Marcel, Adrian"
12055,Marcela Gandara
12056,Marcell
12057,"Marcels, The"
12058,Marc Hudson
12059,MARCO-9
12060,Marco Antonio Solis
12061,Marco Borsato
12062,Marco Luka
12063,Marco Mengoni
12064,Marco Sentieri
12065,Marcos Hernandez
12066,Marc Scibilia
12067,Marcus Butler
12068,Marcus Canty
12069,Marcus Collins
12070,"Marcus King Band, The"
12071,Marcus & Martinus
12072,Marcus Mumford
12073,Marcy Playground
12074,"Mardones, Benny"
12075,Marduk
12076,Maren Morris
12077,Mareux
12078,Margaret
12079,"Margaret, Anna"
12080,Margaret Glaspy
12081,Margeaux
12082,Margo Price
12083,Margot & The Nuclear So And So's
12084,Maria
12085,Maria Becerra
12086,Mariah Carey
12087,Mariahlynn
12088,Mariah
12089,Mariah The Scientist
12090,"Maria, Ida"
12091,Maria Lynn
12092,Maria McKee
12093,Maria Mena
12094,Marianas Trench
12095,Marian Hill
12096,Marianne Faithfull
12097,"Marías, The"
12098,Maria Taylor
12099,Maribou State
12100,Marie Digby
12101,"Marie, Faith"
12102,Marie Hines
12103,Marie Miller
12104,Marie Osmond
12105,Marie Serneholt
12106,Marija Šerifović
12107,Marika
12108,Marika Hackman
12109,Mari Kraimbrery (Мари Краймбрери)
12110,Marília Mendonça
12111,Marillion
12112,Marilyn Manson
12113,"Marimi, Kobi"
12114,"Marina, Anya"
12115,Marina Kaye
12116,Marina Sena
12117,Marina & The Diamonds
12118,Mario
12119,Mario Bautista
12120,Mario Judah
12121,Marion Aunor
12122,Marion Jola
12123,Mario Novembre
12124,Marion Raven
12125,Mario Vazquez
12126,Mario Winans
12127,Marisa Maino
12128,Marisa Monte
12129,Maris Racal
12130,"Mari, Teairra"
12131,Marit Larsen
12132,Mariya Takeuchi
12133,MARK
12134,"Mark, Amber"
12135,Mark Ambor
12136,Mark Battles
12137,Mark Carpio
12138,Mark Chesnutt
12139,Mark Diamond
12140,Mark Dinning
12141,Mark Dohner
12142,Mark Forster
12143,Mark Knopfler
12144,Mark Lanegan
12145,Mark Morrison
12146,Mark Morton
12147,Marko Glass
12148,Marko Hietala
12149,Mark Owen
12150,Mark Ronson
12151,Mark Schultz
12152,"Marks, Cory"
12153,Mark Thomas
12154,Mark Tuan
12155,Markul
12156,Markus Feehily
12157,Markus Krunegård
12158,Mark Wills
12159,Marky Mark And The Funky Bunch
12160,Marlena Shaw
12161,"Marley, Bob"
12162,"Marley, Damian"
12163,"Marley, Ky-Mani"
12164,"Marley, Naira"
12165,"Marley, Skip"
12166,"Marley, Stephen"
12167,"Marley, Ziggy"
12168,"Marling, Laura"
12169,"Marlin, Lene"
12170,Marlisa
12171,MARLO
12172,Marlo
12173,Marlon Craft
12174,Marlon Roudette
12175,"Marlowe, Dylan"
12176,"Marlowe, Kameron"
12177,Marmalade
12178,MarMar Oso
12179,Marmozets
12180,Marnik
12181,"Maroney, Briston"
12182,Maroon 5
12183,Marques Houston
12184,Marracash
12185,"Marr, Johnny"
12186,MARS
12187,Mars Argo
12188,"Mars, Bruno"
12189,Marsha Ambrosius
12190,"Marshall, Amanda"
12191,"Marshall Tucker Band, The"
12192,"Marsh, Kym"
12193,Marshmello
12194,"Mars Volta, The"
12195,Marta Santos
12196,Marteen
12197,Marteria
12198,Martha And The Vandellas
12199,Martha Munizzi
12200,Martha Reeves
12201,Martha & The Muffins
12202,Martha Wainwright
12203,Martika
12204,"Martin, Aidan"
12205,Martina McBride
12206,"Martin, Bryan"
12207,"Martin, Chris"
12208,"Martin, Dean"
12209,Martine McCutcheon
12210,"Martinez, Angie"
12211,"Martínez, India"
12212,Martinez Twins
12213,"Martinez, Vicci"
12214,Martin Garrix
12215,"Martini, Lori"
12216,Martin Jensen
12217,"Martin, John"
12218,"Martin, Keith"
12219,Martin Nievera
12220,"Martin, Ricky"
12221,Martin Solveig
12222,"Martin, Terrace"
12223,MARTY
12224,Marty Balin
12225,"Martyn, John"
12226,Marty Robbins
12227,MARUV
12228,"Marvelettes, The"
12229,Marvin Dark
12230,Marvin Game
12231,Marvin Gaye
12232,Marvin Priest
12233,Marvin Sapp
12234,Marwa Loud
12235,"Marx, Richard"
12236,Mary Black
12237,Mary Chapin Carpenter
12238,Mary Gauthier
12239,Mary Gu
12240,Mary Hopkin
12241,Mary Jane Girls
12242,Mary J Blige
12243,Mary Lambert
12244,Mary MacGregor
12245,Mary Mary
12246,Mary Wells
12247,Marzz
12248,Ma$E
12249,Masego
12250,"Mase, Yoe"
12251,Mashonda
12252,"Mash, The"
12253,Masicka
12254,Masked Intruder
12255,Masked Wolf
12256,maslo chernogo tmina (масло черного тмина)
12257,"Maslow, James"
12258,MASN
12259,Masno
12260,"Mason, Dave"
12261,Mason Jennings
12262,"Mason, Kenny"
12263,Mason Ramsey
12264,Massad
12265,Massaka
12266,"Massara, Indiana"
12267,Massari
12268,Massimo Pericolo
12269,Massiv
12270,Massive Attack
12271,Massive Wagons
12272,Mass Of Man
12273,Masta Ace
12274,Master KG
12275,Mastermind
12276,Master Of Death
12277,Master P
12278,Masterplan
12279,"Mastin, Reece"
12280,Mastodon
12281,Mata
12282,Matchbook Romance
12283,Matchbox Twenty
12284,"Matches, The"
12285,"Mateo, Abraham"
12286,Mathea
12287,"Mathis, Johnny"
12288,Mati Gómez
12289,Matilda Mann
12290,Matisse
12291,Matisyahu
12292,Mat Kearney
12293,Mat Kerekes
12294,Matoma
12295,MATRANG
12296,Mattafix
12297,Matt Berninger
12298,Matt Bianco
12299,Matt Cardle
12300,Matt Cooper
12301,Matt Corby
12302,Matt Costa
12303,Matt Dusk
12304,"Mattea, Kathy"
12305,"Mattel, Trixie"
12306,Matteo
12307,Matteo Romano
12308,Matthaios
12309,Matt Hammitt
12310,Matt Hansen
